name,lat,lon,score,factors_json
Аканбурлык,52.6149159,68.049995,0.0,"[{""name"": ""Высота 364 м"", ""impact"": -1.85}, {""name"": ""Осадки Nov–Mar 134 мм"", ""impact"": 1.39}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -0.99}, {""name"": ""Население 223"", ""impact"": -0.71}]"
Акшокы,52.68491,67.880547,0.0,"[{""name"": ""Осадки Nov–Mar 136 мм"", ""impact"": 1.83}, {""name"": ""Высота 369 м"", ""impact"": -1.32}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.12}, {""name"": ""Превышение над рекой 57 м"", ""impact"": -0.73}]"
Красново,52.5966847,67.907696,0.1,"[{""name"": ""Превышение над рекой 2 м"", ""impact"": 2.05}, {""name"": ""Высота 323 м"", ""impact"": -1.95}, {""name"": ""Осадки Nov–Mar 134 мм"", ""impact"": 1.72}, {""name"": ""Снегозапас 155% нормы"", ""impact"": -0.89}]"
Куспек,52.742474,67.998177,0.0,"[{""name"": ""Осадки Nov–Mar 135 мм"", ""impact"": 1.64}, {""name"": ""Снегозапас 154% нормы"", ""impact"": -1.52}, {""name"": ""Высота 368 м"", ""impact"": -1.51}, {""name"": ""Снегозапас 160 мм"", ""impact"": 0.36}]"
Тимирязево,53.7481615,66.4954458,0.1,"[{""name"": ""Население 3998"", ""impact"": 1.6}, {""name"": ""Снегозапас 142% нормы"", ""impact"": 1.0}, {""name"": ""Река в 46.3 км"", ""impact"": -0.94}, {""name"": ""Превышение над рекой 39 м"", ""impact"": -0.74}]"
Вишневка,54.9407291,69.0741755,1.7,"[{""name"": ""Река в 1.6 км"", ""impact"": 1.68}, {""name"": ""Высота 100 м"", ""impact"": 1.63}, {""name"": ""Население 111"", ""impact"": -1.29}, {""name"": ""Снегозапас 115 мм"", ""impact"": 0.8}]"
Якорь,54.959206,69.034576,9.5,"[{""name"": ""Население 2060"", ""impact"": 2.43}, {""name"": ""Высота 102 м"", ""impact"": 1.36}, {""name"": ""Снегозапас 144% нормы"", ""impact"": 0.91}, {""name"": ""Снегозапас 112 мм"", ""impact"": 0.68}]"
Затон,54.8549472,68.9933737,14.6,"[{""name"": ""Река в 3.3 км"", ""impact"": 2.43}, {""name"": ""Высота 107 м"", ""impact"": 1.93}, {""name"": ""Население 174"", ""impact"": -0.81}, {""name"": ""Осадки Nov–Mar 115 мм"", ""impact"": 0.77}]"
Кривоозёрка,54.8717546,68.99711,99.6,"[{""name"": ""Превышение над рекой 7 м"", ""impact"": 3.92}, {""name"": ""Река в 3.2 км"", ""impact"": 2.63}, {""name"": ""Высота 103 м"", ""impact"": 2.5}, {""name"": ""Население 142"", ""impact"": 1.78}]"
Тепличное,54.8329505,69.0915477,99.8,"[{""name"": ""Река в 2.5 км"", ""impact"": 3.83}, {""name"": ""Превышение над рекой 7 м"", ""impact"": 3.57}, {""name"": ""Высота 100 м"", ""impact"": 2.52}, {""name"": ""Осадки Nov–Mar 116 мм"", ""impact"": 1.46}]"
Прибрежное,54.819756,69.090256,99.9,"[{""name"": ""Река в 2.7 км"", ""impact"": 4.29}, {""name"": ""Население 1793"", ""impact"": 3.76}, {""name"": ""Высота 103 м"", ""impact"": 2.29}, {""name"": ""Осадки Nov–Mar 116 мм"", ""impact"": 1.38}]"
Знаменское,54.901402,69.597755,0.1,"[{""name"": ""Превышение над рекой 48 м"", ""impact"": -1.1}, {""name"": ""Снегозапас 117 мм"", ""impact"": 0.9}, {""name"": ""Река в 30.0 км"", ""impact"": -0.69}, {""name"": ""Снегозапас 147% нормы"", ""impact"": -0.61}]"
Михайловка,54.892441,69.462555,0.0,"[{""name"": ""Превышение над рекой 41 м"", ""impact"": -1.11}, {""name"": ""Снегозапас 116 мм"", ""impact"": 0.63}, {""name"": ""Население 82"", ""impact"": -0.54}, {""name"": ""Река в 21.4 км"", ""impact"": -0.53}]"
